"data_id","language","form","age","gender","mom_ed","comprehension","production"
49844,"English","WG",14,"Male","College",178,18
49845,"English","WG",13,"Male","Graduate",338,18
49846,"English","WG",12,"Male","Graduate",80,34
49847,"English","WG",12,"Male","College",64,13
49848,"English","WG",12,"Male","College",44,4
49849,"English","WG",8,"Male","Secondary",16,0
49850,"English","WG",14,"Female","College",105,32
49851,"English","WG",16,"Male","Graduate",120,88
49852,"English","WG",8,"Male","College",8,0
49853,"English","WG",13,"Male","Graduate",138,0
49854,"English","WG",13,"Male","College",86,26
49855,"English","WG",12,"Male","Secondary",7,0
49856,"English","WG",12,"Female","Some College",54,9
49857,"English","WG",12,"Male","Graduate",63,5
49858,"English","WG",13,"Female","Secondary",60,15
49859,"English","WG",12,"Male","Some College",58,5
49860,"English","WG",12,"Male","Some College",96,45
49861,"English","WG",15,"Female","College",35,12
49862,"English","WG",13,"Female","College",163,32
49863,"English","WG",12,"Female","Some College",91,3
49864,"English","WG",12,"Female","College",74,6
49865,"English","WG",12,"Male","Secondary",164,4
49866,"English","WG",13,"Female","College",190,24
49867,"English","WG",13,"Male","Secondary",61,4
49868,"English","WG",13,"Female","Secondary",110,13
49869,"English","WG",13,"Male","College",141,2
49870,"English","WG",14,"Female","College",168,16
49871,"English","WG",13,"Female","Graduate",180,24
49872,"English","WG",12,"Female","Some College",125,3
49873,"English","WG",12,"Male","Some College",88,3
49874,"English","WG",13,"Female","Secondary",169,20
49875,"English","WG",13,"Male","Some College",175,33
49876,"English","WG",12,"Female","Some College",35,0
49877,"English","WG",12,"Male","Some Graduate",44,0
49878,"English","WG",12,"Male","Some College",62,4
49879,"English","WG",12,"Female","College",180,16
49880,"English","WG",13,"Female","College",114,23
49881,"English","WG",11,"Male","Some College",11,1
49882,"English","WG",11,"Male","College",142,2
49883,"English","WG",11,"Female","Secondary",54,0
49884,"English","WG",10,"Female","Some College",177,14
49885,"English","WG",8,"Female","College",125,1
49886,"English","WG",8,"Female","Some College",70,4
49887,"English","WG",8,"Female","College",37,0
49888,"English","WG",15,"Female","Graduate",317,38
49889,"English","WG",9,"Male","Some College",48,2
49890,"English","WG",9,"Male","Some College",23,2
49891,"English","WG",9,"Male","Graduate",96,5
49892,"English","WG",9,"Female","Secondary",16,0
49893,"English","WG",9,"Female","Some College",18,0
49894,"English","WG",8,"Female","Some College",5,0
49895,"English","WG",8,"Male","Secondary",117,7
49896,"English","WG",14,"Female","Secondary",203,0
49897,"English","WG",9,"Male","Secondary",28,0
49898,"English","WG",10,"Male","Secondary",79,7
49899,"English","WG",11,"Male","Secondary",39,0
49900,"English","WG",12,"Male","Graduate",109,6
49901,"English","WG",9,"Male","Graduate",4,3
49902,"English","WG",11,"Male","College",60,5
49903,"English","WG",11,"Male","Graduate",30,0
49904,"English","WG",12,"Male","College",227,18
49905,"English","WG",12,"Female","Secondary",148,24
49906,"English","WG",13,"Male","College",109,3
49907,"English","WG",13,"Male","Secondary",121,12
49908,"English","WG",9,"Female","College",22,0
49909,"English","WG",8,"Female","Graduate",11,0
49910,"English","WG",15,"Female","College",275,6
49911,"English","WG",8,"Female","Some College",21,4
49912,"English","WG",8,"Female","College",38,0
49913,"English","WG",10,"Female","Graduate",41,11
49914,"English","WG",14,"Male","Secondary",314,193
49915,"English","WG",8,"Male","Graduate",0,0
49916,"English","WG",13,"Female","Graduate",67,33
49917,"English","WG",11,"Male","Secondary",77,1
49918,"English","WG",11,"Female","Secondary",150,1
49919,"English","WG",17,"Male","Some College",9,5
49920,"English","WG",16,"Female","Some College",90,41
49921,"English","WG",16,"Male","College",117,55
49922,"English","WG",16,"Male","Some College",159,11
49923,"English","WG",16,"Male","Graduate",157,7
49924,"English","WG",15,"Female","College",173,18
49925,"English","WG",15,"Female","College",396,221
49926,"English","WG",17,"Male","College",279,29
49927,"English","WG",8,"Male","College",67,2
49928,"English","WG",16,"Female","Some College",321,240
49929,"English","WG",8,"Male",NA,66,2
49930,"English","WG",15,"Male","Secondary",338,30
49931,"English","WG",13,"Male","Some College",206,5
49932,"English","WG",11,"Male","Some Secondary",22,2
49933,"English","WG",11,"Female","Some Secondary",158,0
49934,"English","WG",8,"Male","Graduate",4,2
49935,"English","WG",8,"Male","College",15,0
49936,"English","WG",8,"Male","Some Graduate",5,0
49937,"English","WG",8,"Male","Secondary",28,11
49938,"English","WG",16,"Male","College",72,0
49939,"English","WG",16,"Male","Graduate",243,37
49940,"English","WG",16,"Female","College",330,88
49941,"English","WG",16,"Male","Secondary",125,6
49942,"English","WG",16,"Male","Some College",338,40
49943,"English","WG",9,"Male","Secondary",56,5
49944,"English","WG",13,"Male","Secondary",55,16
49945,"English","WG",13,"Male","Some Secondary",42,6
49946,"English","WG",16,"Male","Secondary",140,18
49947,"English","WG",10,"Male","Some College",88,1
49948,"English","WG",16,"Female","Some Secondary",276,179
49949,"English","WG",11,"Female","Some College",393,34
49950,"English","WG",13,"Male","Some College",109,1
49951,"English","WG",10,"Female","Some Secondary",58,14
49952,"English","WG",15,"Male","Secondary",69,39
49953,"English","WG",8,"Male","Some Secondary",49,0
49954,"English","WG",9,"Female","Some Secondary",20,0
49955,"English","WG",15,"Female","Some College",88,15
49956,"English","WG",12,"Female","Some College",18,4
49957,"English","WG",12,"Male","Graduate",97,12
49958,"English","WG",12,"Male","Some College",20,0
49959,"English","WG",12,"Female","Some College",69,7
49960,"English","WG",12,"Male","College",61,0
49961,"English","WG",12,"Female","Some College",37,10
49962,"English","WG",12,"Male","Graduate",26,6
49963,"English","WG",12,"Male","Some College",66,4
49964,"English","WG",12,"Female","Some College",68,4
49965,"English","WG",12,"Female","Graduate",28,1
49966,"English","WG",12,"Female","Secondary",127,16
49967,"English","WG",13,"Female","Graduate",78,12
49968,"English","WG",12,"Male","College",87,4
49969,"English","WG",12,"Male","Graduate",38,10
49970,"English","WG",13,"Female","College",71,10
49971,"English","WG",13,"Male","Some College",4,0
49972,"English","WG",13,"Male","Secondary",59,6
49973,"English","WG",13,"Male","College",157,8
49974,"English","WG",14,"Female","Some Graduate",129,10
49975,"English","WG",14,"Male","Graduate",44,15
49976,"English","WG",14,"Female","College",94,29
49977,"English","WG",14,"Female","Graduate",110,18
49978,"English","WG",14,"Male","Some College",77,13
49979,"English","WG",14,"Male","College",130,19
49980,"English","WG",13,"Male","College",50,26
49981,"English","WG",13,"Male","College",122,4
49982,"English","WG",12,"Female","Secondary",71,10
49983,"English","WG",16,"Male","College",103,27
49984,"English","WG",15,"Female","Graduate",279,179
49985,"English","WG",17,"Male","College",202,14
49986,"English","WG",15,"Female","College",66,18
49987,"English","WG",15,"Male","Graduate",289,225
49988,"English","WG",15,"Male","Graduate",123,17
49989,"English","WG",15,"Female","Some College",337,325
49990,"English","WG",15,"Female","Some College",45,7
49991,"English","WG",16,"Female","College",260,6
49992,"English","WG",16,"Female","Graduate",169,74
49993,"English","WG",16,"Female","Graduate",266,122
49994,"English","WG",10,"Female","College",247,15
49995,"English","WG",15,"Male","Some College",253,64
49996,"English","WG",15,"Male","College",151,19
49997,"English","WG",12,"Male","Some College",16,3
49998,"English","WG",12,"Female","College",124,0
49999,"English","WG",12,"Female","Some College",67,0
50000,"English","WG",13,"Female","Graduate",137,16
50001,"English","WG",13,"Female","Secondary",87,2
50002,"English","WG",13,"Male","Graduate",54,16
50003,"English","WG",13,"Male","College",57,8
50004,"English","WG",14,"Male","Secondary",136,38
50005,"English","WG",14,"Male","Secondary",182,0
50006,"English","WG",15,"Female","Secondary",171,19
50007,"English","WG",16,"Male","College",134,15
50008,"English","WG",15,"Female","Secondary",219,53
50009,"English","WG",15,"Female","Secondary",104,11
50010,"English","WG",13,"Male","College",125,11
50011,"English","WG",13,"Female","Secondary",125,21
50012,"English","WG",15,"Male","Some College",282,10
50013,"English","WG",13,"Male","Graduate",20,7
50014,"English","WG",12,"Female","Secondary",57,3
50015,"English","WG",12,"Male","Secondary",40,0
50016,"English","WG",13,"Male","Graduate",41,8
50017,"English","WG",15,"Male","Some College",82,9
50018,"English","WG",14,"Female","Some Graduate",164,13
50019,"English","WG",12,"Female","College",115,38
50020,"English","WG",14,"Female","Secondary",343,41
50021,"English","WG",18,"Male","Graduate",31,7
50022,"English","WG",15,"Male","College",176,21
50023,"English","WG",15,"Female","College",315,215
50024,"English","WG",16,"Male","Some College",112,51
50025,"English","WG",12,"Female","Some College",145,6
50026,"English","WG",14,"Female","Some College",217,3
50027,"English","WG",8,"Male","Some College",196,4
50028,"English","WG",8,"Male","Some College",11,4
50029,"English","WG",9,"Female","College",1,1
50030,"English","WG",9,"Female","Some College",26,7
50031,"English","WG",9,"Male","Some College",17,4
50032,"English","WG",10,"Male","College",53,2
50033,"English","WG",9,"Female","College",114,13
50034,"English","WG",8,"Female","Secondary",17,2
50035,"English","WG",10,"Male","College",14,0
50036,"English","WG",10,"Female","College",15,4
50037,"English","WG",10,"Female","College",5,1
50038,"English","WG",11,"Male","Some College",42,11
50039,"English","WG",11,"Male","Some College",64,2
50040,"English","WG",11,"Female","Graduate",77,3
50041,"English","WG",11,"Female","College",12,6
50042,"English","WG",11,"Male","Some College",167,30
50043,"English","WG",12,"Female","College",32,6
50044,"English","WG",13,"Female","Secondary",123,23
50045,"English","WG",14,"Female","Secondary",229,84
50046,"English","WG",13,"Female","Some Graduate",77,5
50047,"English","WG",13,"Female","College",66,8
50048,"English","WG",14,"Male","Graduate",172,32
50049,"English","WG",12,"Female","College",145,25
50050,"English","WG",11,"Male","Some Secondary",49,0
50051,"English","WG",11,"Male","Secondary",11,3
50052,"English","WG",9,"Male","College",61,0
50053,"English","WG",9,"Male","Some College",14,1
50054,"English","WG",10,"Female","College",68,5
50055,"English","WG",9,"Female","College",23,3
50056,"English","WG",10,"Male","College",34,0
50057,"English","WG",10,"Female","Some College",39,3
50058,"English","WG",11,"Female","Secondary",35,5
50059,"English","WG",9,"Female","Graduate",34,4
50060,"English","WG",9,"Male","Graduate",20,0
50061,"English","WG",12,"Female","Some College",39,1
50062,"English","WG",11,"Female","College",52,2
50063,"English","WG",12,"Female","College",62,0
50064,"English","WG",12,"Female","Secondary",140,4
50065,"English","WG",13,"Female","Some College",106,6
50066,"English","WG",13,"Female","Graduate",256,20
50067,"English","WG",10,"Male","Some College",64,3
50068,"English","WG",14,"Male","College",11,2
50069,"English","WG",14,"Male","College",115,5
50070,"English","WG",11,"Male","College",44,13
50071,"English","WG",11,"Male","College",52,1
50072,"English","WG",14,"Male","Some College",314,73
50073,"English","WG",12,"Female","Secondary",27,7
50074,"English","WG",11,"Male","College",37,0
50075,"English","WG",9,"Female","College",20,5
50076,"English","WG",11,"Female","College",100,5
50077,"English","WG",8,"Male","Some College",79,0
50078,"English","WG",15,"Male","Some College",126,22
50079,"English","WG",15,"Male","College",341,0
50080,"English","WG",9,"Male","Graduate",19,0
50081,"English","WG",10,"Male","College",3,0
50082,"English","WG",9,"Male","College",4,0
50083,"English","WG",9,"Female","Secondary",177,5
50084,"English","WG",9,"Male","Some College",17,0
50085,"English","WG",9,"Male","College",11,2
50086,"English","WG",9,"Male","Graduate",42,0
50087,"English","WG",13,"Female","College",89,17
50088,"English","WG",12,"Female","Graduate",55,27
50089,"English","WG",12,"Male","Some College",132,6
50090,"English","WG",10,"Male","College",2,0
50091,"English","WG",10,"Male","Graduate",11,4
50092,"English","WG",10,"Female","Some College",22,4
50093,"English","WG",10,"Male","Secondary",63,3
50094,"English","WG",10,"Male","Graduate",25,6
50095,"English","WG",10,"Male","College",15,0
50096,"English","WG",9,"Male","College",6,0
50097,"English","WG",16,"Female","Graduate",283,61
50098,"English","WG",16,"Male","Some College",124,54
50099,"English","WG",9,"Male","Graduate",18,0
50100,"English","WG",9,"Female","College",35,0
50101,"English","WG",9,"Female","Graduate",7,0
50102,"English","WG",9,"Female","College",12,0
50103,"English","WG",10,"Male","Some College",27,0
50104,"English","WG",12,"Female","Some College",66,6
50105,"English","WG",11,"Male","College",7,4
50106,"English","WG",11,"Female","Some College",62,7
50107,"English","WG",11,"Male","Some College",46,4
50108,"English","WG",11,"Female","Some College",42,3
50109,"English","WG",11,"Female","Some College",32,1
50110,"English","WG",10,"Male","Some College",68,7
50111,"English","WG",11,"Female","Graduate",50,5
50112,"English","WG",11,"Female","College",16,5
50113,"English","WG",11,"Female","Some Secondary",32,3
50114,"English","WG",11,"Female","Secondary",89,7
50115,"English","WG",10,"Female","College",32,3
50116,"English","WG",12,"Male","Secondary",77,20
50117,"English","WG",12,"Male","College",90,24
50118,"English","WG",11,"Female","Secondary",139,27
50119,"English","WG",13,"Female","Some Secondary",81,16
50120,"English","WG",13,"Male","College",185,17
50121,"English","WG",12,"Female","Some College",86,14
50122,"English","WG",12,"Male","Some Graduate",142,15
50123,"English","WG",12,"Female","College",161,34
50124,"English","WG",15,"Male","Some College",152,7
50125,"English","WG",15,"Male","Secondary",97,14
50126,"English","WG",14,"Female","Graduate",79,7
50127,"English","WG",14,"Male","College",67,6
50128,"English","WG",9,"Male","Secondary",18,1
50129,"English","WG",9,"Male","Some College",9,0
50130,"English","WG",9,"Female","College",56,0
50131,"English","WG",9,"Male","College",7,1
50132,"English","WG",12,"Male","College",54,5
50133,"English","WG",15,"Male","Some College",115,18
50134,"English","WG",15,"Female","Some Graduate",37,7
50135,"English","WG",9,"Female","College",38,1
50136,"English","WG",11,"Male","Secondary",10,0
50137,"English","WG",10,"Male","Some College",209,5
50138,"English","WG",11,"Male","Some Graduate",77,2
50139,"English","WG",11,"Male","Some College",38,3
